fips_code,county,state,area,area_formatted,county_page_url
49035,Salt Lake County,Utah,"Salt Lake County, Utah",salt-lake-county-utah,site/county-pages/salt-lake-county-utah-49035.html
49037,San Juan County,Utah,"San Juan County, Utah",san-juan-county-utah,site/county-pages/san-juan-county-utah-49037.html
49039,Sanpete County,Utah,"Sanpete County, Utah",sanpete-county-utah,site/county-pages/sanpete-county-utah-49039.html
49041,Sevier County,Utah,"Sevier County, Utah",sevier-county-utah,site/county-pages/sevier-county-utah-49041.html
49043,Summit County,Utah,"Summit County, Utah",summit-county-utah,site/county-pages/summit-county-utah-49043.html
49045,Tooele County,Utah,"Tooele County, Utah",tooele-county-utah,site/county-pages/tooele-county-utah-49045.html
49047,Uintah County,Utah,"Uintah County, Utah",uintah-county-utah,site/county-pages/uintah-county-utah-49047.html
49049,Utah County,Utah,"Utah County, Utah",utah-county-utah,site/county-pages/utah-county-utah-49049.html
49051,Wasatch County,Utah,"Wasatch County, Utah",wasatch-county-utah,site/county-pages/wasatch-county-utah-49051.html
49053,Washington County,Utah,"Washington County, Utah",washington-county-utah,site/county-pages/washington-county-utah-49053.html
49055,Wayne County,Utah,"Wayne County, Utah",wayne-county-utah,site/county-pages/wayne-county-utah-49055.html
49057,Weber County,Utah,"Weber County, Utah",weber-county-utah,site/county-pages/weber-county-utah-49057.html
50001,Addison County,Vermont,"Addison County, Vermont",addison-county-vermont,site/county-pages/addison-county-vermont-50001.html
50003,Bennington County,Vermont,"Bennington County, Vermont",bennington-county-vermont,site/county-pages/bennington-county-vermont-50003.html
50005,Caledonia County,Vermont,"Caledonia County, Vermont",caledonia-county-vermont,site/county-pages/caledonia-county-vermont-50005.html
50007,Chittenden County,Vermont,"Chittenden County, Vermont",chittenden-county-vermont,site/county-pages/chittenden-county-vermont-50007.html
50009,Essex County,Vermont,"Essex County, Vermont",essex-county-vermont,site/county-pages/essex-county-vermont-50009.html
50011,Franklin County,Vermont,"Franklin County, Vermont",franklin-county-vermont,site/county-pages/franklin-county-vermont-50011.html
50013,Grand Isle County,Vermont,"Grand Isle County, Vermont",grand-isle-county-vermont,site/county-pages/grand-isle-county-vermont-50013.html
50015,Lamoille County,Vermont,"Lamoille County, Vermont",lamoille-county-vermont,site/county-pages/lamoille-county-vermont-50015.html
50017,Orange County,Vermont,"Orange County, Vermont",orange-county-vermont,site/county-pages/orange-county-vermont-50017.html
50019,Orleans County,Vermont,"Orleans County, Vermont",orleans-county-vermont,site/county-pages/orleans-county-vermont-50019.html
50021,Rutland County,Vermont,"Rutland County, Vermont",rutland-county-vermont,site/county-pages/rutland-county-vermont-50021.html
50023,Washington County,Vermont,"Washington County, Vermont",washington-county-vermont,site/county-pages/washington-county-vermont-50023.html
50025,Windham County,Vermont,"Windham County, Vermont",windham-county-vermont,site/county-pages/windham-county-vermont-50025.html
50027,Windsor County,Vermont,"Windsor County, Vermont",windsor-county-vermont,site/county-pages/windsor-county-vermont-50027.html
51001,Accomack County,Virginia,"Accomack County, Virginia",accomack-county-virginia,site/county-pages/accomack-county-virginia-51001.html
51003,Albemarle County,Virginia,"Albemarle County, Virginia",albemarle-county-virginia,site/county-pages/albemarle-county-virginia-51003.html
51005,Alleghany County,Virginia,"Alleghany County, Virginia",alleghany-county-virginia,site/county-pages/alleghany-county-virginia-51005.html
51007,Amelia County,Virginia,"Amelia County, Virginia",amelia-county-virginia,site/county-pages/amelia-county-virginia-51007.html
51009,Amherst County,Virginia,"Amherst County, Virginia",amherst-county-virginia,site/county-pages/amherst-county-virginia-51009.html
51011,Appomattox County,Virginia,"Appomattox County, Virginia",appomattox-county-virginia,site/county-pages/appomattox-county-virginia-51011.html
51013,Arlington County,Virginia,"Arlington County, Virginia",arlington-county-virginia,site/county-pages/arlington-county-virginia-51013.html
51015,Augusta County,Virginia,"Augusta County, Virginia",augusta-county-virginia,site/county-pages/augusta-county-virginia-51015.html
51017,Bath County,Virginia,"Bath County, Virginia",bath-county-virginia,site/county-pages/bath-county-virginia-51017.html
51019,Bedford County,Virginia,"Bedford County, Virginia",bedford-county-virginia,site/county-pages/bedford-county-virginia-51019.html
51021,Bland County,Virginia,"Bland County, Virginia",bland-county-virginia,site/county-pages/bland-county-virginia-51021.html
51023,Botetourt County,Virginia,"Botetourt County, Virginia",botetourt-county-virginia,site/county-pages/botetourt-county-virginia-51023.html
51025,Brunswick County,Virginia,"Brunswick County, Virginia",brunswick-county-virginia,site/county-pages/brunswick-county-virginia-51025.html
51027,Buchanan County,Virginia,"Buchanan County, Virginia",buchanan-county-virginia,site/county-pages/buchanan-county-virginia-51027.html
51029,Buckingham County,Virginia,"Buckingham County, Virginia",buckingham-county-virginia,site/county-pages/buckingham-county-virginia-51029.html
51031,Campbell County,Virginia,"Campbell County, Virginia",campbell-county-virginia,site/county-pages/campbell-county-virginia-51031.html
51033,Caroline County,Virginia,"Caroline County, Virginia",caroline-county-virginia,site/county-pages/caroline-county-virginia-51033.html
51035,Carroll County,Virginia,"Carroll County, Virginia",carroll-county-virginia,site/county-pages/carroll-county-virginia-51035.html
51036,Charles City County,Virginia,"Charles City County, Virginia",charles-city-county-virginia,site/county-pages/charles-city-county-virginia-51036.html
51037,Charlotte County,Virginia,"Charlotte County, Virginia",charlotte-county-virginia,site/county-pages/charlotte-county-virginia-51037.html
51041,Chesterfield County,Virginia,"Chesterfield County, Virginia",chesterfield-county-virginia,site/county-pages/chesterfield-county-virginia-51041.html
51043,Clarke County,Virginia,"Clarke County, Virginia",clarke-county-virginia,site/county-pages/clarke-county-virginia-51043.html
51045,Craig County,Virginia,"Craig County, Virginia",craig-county-virginia,site/county-pages/craig-county-virginia-51045.html
51047,Culpeper County,Virginia,"Culpeper County, Virginia",culpeper-county-virginia,site/county-pages/culpeper-county-virginia-51047.html
51049,Cumberland County,Virginia,"Cumberland County, Virginia",cumberland-county-virginia,site/county-pages/cumberland-county-virginia-51049.html
51051,Dickenson County,Virginia,"Dickenson County, Virginia",dickenson-county-virginia,site/county-pages/dickenson-county-virginia-51051.html
51053,Dinwiddie County,Virginia,"Dinwiddie County, Virginia",dinwiddie-county-virginia,site/county-pages/dinwiddie-county-virginia-51053.html
51057,Essex County,Virginia,"Essex County, Virginia",essex-county-virginia,site/county-pages/essex-county-virginia-51057.html
51059,Fairfax County,Virginia,"Fairfax County, Virginia",fairfax-county-virginia,site/county-pages/fairfax-county-virginia-51059.html
51061,Fauquier County,Virginia,"Fauquier County, Virginia",fauquier-county-virginia,site/county-pages/fauquier-county-virginia-51061.html
51063,Floyd County,Virginia,"Floyd County, Virginia",floyd-county-virginia,site/county-pages/floyd-county-virginia-51063.html
51065,Fluvanna County,Virginia,"Fluvanna County, Virginia",fluvanna-county-virginia,site/county-pages/fluvanna-county-virginia-51065.html
51067,Franklin County,Virginia,"Franklin County, Virginia",franklin-county-virginia,site/county-pages/franklin-county-virginia-51067.html
51069,Frederick County,Virginia,"Frederick County, Virginia",frederick-county-virginia,site/county-pages/frederick-county-virginia-51069.html
51071,Giles County,Virginia,"Giles County, Virginia",giles-county-virginia,site/county-pages/giles-county-virginia-51071.html
51073,Gloucester County,Virginia,"Gloucester County, Virginia",gloucester-county-virginia,site/county-pages/gloucester-county-virginia-51073.html
51075,Goochland County,Virginia,"Goochland County, Virginia",goochland-county-virginia,site/county-pages/goochland-county-virginia-51075.html
51077,Grayson County,Virginia,"Grayson County, Virginia",grayson-county-virginia,site/county-pages/grayson-county-virginia-51077.html
51079,Greene County,Virginia,"Greene County, Virginia",greene-county-virginia,site/county-pages/greene-county-virginia-51079.html
51081,Greensville County,Virginia,"Greensville County, Virginia",greensville-county-virginia,site/county-pages/greensville-county-virginia-51081.html
51083,Halifax County,Virginia,"Halifax County, Virginia",halifax-county-virginia,site/county-pages/halifax-county-virginia-51083.html
51085,Hanover County,Virginia,"Hanover County, Virginia",hanover-county-virginia,site/county-pages/hanover-county-virginia-51085.html
51087,Henrico County,Virginia,"Henrico County, Virginia",henrico-county-virginia,site/county-pages/henrico-county-virginia-51087.html
51089,Henry County,Virginia,"Henry County, Virginia",henry-county-virginia,site/county-pages/henry-county-virginia-51089.html
51091,Highland County,Virginia,"Highland County, Virginia",highland-county-virginia,site/county-pages/highland-county-virginia-51091.html
51093,Isle of Wight County,Virginia,"Isle of Wight County, Virginia",isle-of-wight-county-virginia,site/county-pages/isle-of-wight-county-virginia-51093.html
51095,James City County,Virginia,"James City County, Virginia",james-city-county-virginia,site/county-pages/james-city-county-virginia-51095.html
51097,King and Queen County,Virginia,"King and Queen County, Virginia",king-and-queen-county-virginia,site/county-pages/king-and-queen-county-virginia-51097.html
51099,King George County,Virginia,"King George County, Virginia",king-george-county-virginia,site/county-pages/king-george-county-virginia-51099.html
51101,King William County,Virginia,"King William County, Virginia",king-william-county-virginia,site/county-pages/king-william-county-virginia-51101.html
51103,Lancaster County,Virginia,"Lancaster County, Virginia",lancaster-county-virginia,site/county-pages/lancaster-county-virginia-51103.html
51105,Lee County,Virginia,"Lee County, Virginia",lee-county-virginia,site/county-pages/lee-county-virginia-51105.html
51107,Loudoun County,Virginia,"Loudoun County, Virginia",loudoun-county-virginia,site/county-pages/loudoun-county-virginia-51107.html
51109,Louisa County,Virginia,"Louisa County, Virginia",louisa-county-virginia,site/county-pages/louisa-county-virginia-51109.html
51111,Lunenburg County,Virginia,"Lunenburg County, Virginia",lunenburg-county-virginia,site/county-pages/lunenburg-county-virginia-51111.html
51113,Madison County,Virginia,"Madison County, Virginia",madison-county-virginia,site/county-pages/madison-county-virginia-51113.html
51115,Mathews County,Virginia,"Mathews County, Virginia",mathews-county-virginia,site/county-pages/mathews-county-virginia-51115.html
51117,Mecklenburg County,Virginia,"Mecklenburg County, Virginia",mecklenburg-county-virginia,site/county-pages/mecklenburg-county-virginia-51117.html
51119,Middlesex County,Virginia,"Middlesex County, Virginia",middlesex-county-virginia,site/county-pages/middlesex-county-virginia-51119.html
51121,Montgomery County,Virginia,"Montgomery County, Virginia",montgomery-county-virginia,site/county-pages/montgomery-county-virginia-51121.html
51125,Nelson County,Virginia,"Nelson County, Virginia",nelson-county-virginia,site/county-pages/nelson-county-virginia-51125.html
51127,New Kent County,Virginia,"New Kent County, Virginia",new-kent-county-virginia,site/county-pages/new-kent-county-virginia-51127.html
51131,Northampton County,Virginia,"Northampton County, Virginia",northampton-county-virginia,site/county-pages/northampton-county-virginia-51131.html
51133,Northumberland County,Virginia,"Northumberland County, Virginia",northumberland-county-virginia,site/county-pages/northumberland-county-virginia-51133.html
51135,Nottoway County,Virginia,"Nottoway County, Virginia",nottoway-county-virginia,site/county-pages/nottoway-county-virginia-51135.html
51137,Orange County,Virginia,"Orange County, Virginia",orange-county-virginia,site/county-pages/orange-county-virginia-51137.html
51139,Page County,Virginia,"Page County, Virginia",page-county-virginia,site/county-pages/page-county-virginia-51139.html
51141,Patrick County,Virginia,"Patrick County, Virginia",patrick-county-virginia,site/county-pages/patrick-county-virginia-51141.html
51143,Pittsylvania County,Virginia,"Pittsylvania County, Virginia",pittsylvania-county-virginia,site/county-pages/pittsylvania-county-virginia-51143.html
51145,Powhatan County,Virginia,"Powhatan County, Virginia",powhatan-county-virginia,site/county-pages/powhatan-county-virginia-51145.html
51147,Prince Edward County,Virginia,"Prince Edward County, Virginia",prince-edward-county-virginia,site/county-pages/prince-edward-county-virginia-51147.html
51149,Prince George County,Virginia,"Prince George County, Virginia",prince-george-county-virginia,site/county-pages/prince-george-county-virginia-51149.html
51153,Prince William County,Virginia,"Prince William County, Virginia",prince-william-county-virginia,site/county-pages/prince-william-county-virginia-51153.html
51155,Pulaski County,Virginia,"Pulaski County, Virginia",pulaski-county-virginia,site/county-pages/pulaski-county-virginia-51155.html
51157,Rappahannock County,Virginia,"Rappahannock County, Virginia",rappahannock-county-virginia,site/county-pages/rappahannock-county-virginia-51157.html
51159,Richmond County,Virginia,"Richmond County, Virginia",richmond-county-virginia,site/county-pages/richmond-county-virginia-51159.html
51161,Roanoke County,Virginia,"Roanoke County, Virginia",roanoke-county-virginia,site/county-pages/roanoke-county-virginia-51161.html
